id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
360_mapp_batch_00020_gf_sirius_561	C31H35N3O10	[M + Na]+	Alkaloids	0.4243171811103821	Nucleosides	0.32963699102401733	Pyridine alkaloids	0.08221247047185898	Glycosylamines	0.5497869849205017	Glycosyl compounds	0.9694167971611023	Carbohydrates and carbohydrate conjugates	0.9988054037094116	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Lactams; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Benzoyl derivatives; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; p-Hydroxybenzoic acid esters; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
454_mapp_batch_00020_gf_sirius_571	C25H26O12	[M + H]+	Shikimates and Phenylpropanoids	0.9987472295761108	Isoflavonoids	0.9818164110183716	Pterocarpan	0.8585178256034851	Isoflavanols	0.9897115230560303	Isoflavanols	0.9897115230560303	Isoflavans	0.974484920501709	Isoflavonoids	0.9712768197059631	Phenylpropanoids and polyketides	0.9750757813453674	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Pterocarpans; Isoflavans; Acetals; Secondary alcohols; Isoflavanols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; Furanoisoflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Chemical entities
481_mapp_batch_00020_gf_sirius_129	C12H24N2O4	[M + H]+	Amino acids and Peptides	0.9754961133003235	Small peptides	0.9728614687919617	Dipeptides	0.5902448296546936	Carbamate esters	0.7666507363319397	Amino acids and derivatives	0.9978777170181274	Amino acids, peptides, and analogues	0.9978098273277283	Carboxylic acids and derivatives	0.9988222718238831	Organic acids and derivatives	0.9997904896736145	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbamate esters; Carboxylic acids; Carbonyl compounds; Amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
582_mapp_batch_00020_gf_sirius_61	C8H15NO3S	[M + H]+	Amino acids and Peptides	0.9181056022644043	Small peptides	0.9546718597412109	Dipeptides	0.9752532839775085	N-acyl-alpha amino acids	0.9346572756767273	Amino acids and derivatives	0.9957646131515503	Amino acids, peptides, and analogues	0.9959138035774231	Carboxylic acids and derivatives	0.9999855756759644	Organic acids and derivatives	0.9999961853027344	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Acetamides; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
507_mapp_batch_00020_gf_sirius_142	C11H17NO7	[M + H]+	Carbohydrates	0.9851561784744263	Aminosugars and aminoglycosides	0.9984556436538696	Aminosugars	0.9992832541465759	Acylaminosugars	0.5159929394721985	Aminosaccharides	0.9981557726860046	Carbohydrates and carbohydrate conjugates	0.9992324113845825	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Acylaminosugars; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Amino sugars; Carboxylic acids; Hexoses; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; N-acyl-alpha-hexosamines; Benzene and substituted derivatives; Aminosaccharides; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
408_mapp_batch_00020_gf_sirius_247	C12H22O8	[M + Na]+	Fatty acids	0.9429622292518616	Fatty acyl glycosides	0.9499791860580444	Fatty acyl glycosides of mono- and disaccharides	0.9391874074935913	Saccharolipids	0.8737563490867615					Saccharolipids	0.8737563490867615	Lipids and lipid-like molecules	0.9956163167953491	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
433_mapp_batch_00020_gf_sirius_336	C4H8N2O3	[M + K]+	Amino acids and Peptides	0.8849683403968811	Small peptides	0.9484611749649048	Aminoacids	0.8502322435379028	Fatty Acyls	0.6080413460731506					Fatty Acyls	0.6080413460731506	Lipids and lipid-like molecules	0.38349449634552	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
529_mapp_batch_00020_gf_sirius_307	C37H64O4	[M + H]+	Fatty acids	0.9998942613601685	Glycerolipids	0.9940203428268433	Diacylglycerols	0.9928720593452454	Lineolic acids and derivatives	0.6672948002815247			Lineolic acids and derivatives	0.6672948002815247	Fatty Acyls	0.999698281288147	Lipids and lipid-like molecules	0.9994966983795166	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
554_mapp_batch_00020_gf_sirius_52	C6H6O3	[M + H]+	Polyketides	0.8054786920547485	Cyclic polyketides	0.8211924433708191	4-pyrone derivatives	0.22795470058918	1-hydroxy-2-unsubstituted benzenoids	0.6838586330413818			1-hydroxy-2-unsubstituted benzenoids	0.6838586330413818	Phenols	0.6452438235282898	Benzenoids	0.20538881421089172	Organic compounds; Organoheterocyclic compounds; Phenols; Ethers; Organooxygen compounds; Acetals; Carbonyl compounds; Furanones; Dihydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
382_mapp_batch_00020_gf_sirius_93	C16H12O4	[M + H]+	Shikimates and Phenylpropanoids	0.9997764229774475	Isoflavonoids	0.6082526445388794	Isoflavones	0.7015532851219177	4'-O-methylisoflavones	0.894308865070343	4'-O-methylated isoflavonoids	0.8060871362686157	O-methylated isoflavonoids	0.6027982831001282	Isoflavonoids	0.6181195974349976	Phenylpropanoids and polyketides	0.9968200922012329	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 4'-O-methylated isoflavonoids; 4'-O-methylisoflavones; Isoflav-2-enes; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
434_mapp_batch_00020_gf_sirius_337	C24H50NO7P	[M + H]+	Fatty acids	0.9978563189506531	Glycerophospholipids	0.9998869895935059	Glycerophosphocholines	0.9975489974021912	1-acyl-sn-glycero-3-phosphocholines	0.9314571619033813	Lysophosphatidylcholines	0.912706196308136	Glycerophosphocholines	0.9984951019287109	Glycerophospholipids	0.9996987581253052	Lipids and lipid-like molecules	0.9989092350006104	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
555_mapp_batch_00020_gf_sirius_313	C30H46O	[M + H]+	Terpenoids	0.9984270334243774	Triterpenoids	0.9565370678901672	Lupane triterpenoids	0.6216153502464294	Triterpenoids	0.8197810649871826			Triterpenoids	0.8197810649871826	Prenol lipids	0.9553033709526062	Lipids and lipid-like molecules	0.9755522608757019	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Triterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
9_mapp_batch_00020_gf_sirius_513	C9H10O	[M + H]+	Shikimates and Phenylpropanoids	0.27360934019088745	Phenolic acids (C6-C1)	0.06100620701909065	Shikimic acids and derivatives	0.02450057491660118	Benzaldehydes	0.8491434454917908	Aldehydes	0.982559084892273	Carbonyl compounds	0.9995653033256531	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Aldehydes; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Organic oxides; Hydrocarbon derivatives; Xylenes; m-Xylenes; o-Xylenes; Organic oxygen compounds; Chemical entities
482_mapp_batch_00020_gf_sirius_345	C16H28N4	[M + H]+	Alkaloids	0.9619154930114746	Sesquiterpenoids	0.08401770889759064	Quinolizidine alkaloids	0.04330954700708389	Azacyclic compounds	0.9776694178581238					Azacyclic compounds	0.9776694178581238	Organoheterocyclic compounds	0.9887712597846985	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Organic 1,3-dipolar compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
361_mapp_batch_00020_gf_sirius_87	C9H22BNO6	[M + Na]+	Alkaloids	0.23491054773330688	Small peptides	0.5858325362205505	Aminoacids	0.8154193758964539	Alkanolamines	0.6673761010169983	Alkanolamines	0.6673761010169983	Amines	0.9870684146881104	Organonitrogen compounds	0.9996329545974731	Organic nitrogen compounds	0.99982750415802	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organoarsenic compounds; Organometallic compounds; Monoalkylamines; Organometalloid compounds; Amines; Alkanolamines; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Oxygen-containing organoarsenic compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
409_mapp_batch_00020_gf_sirius_438	C4H7NO4	[M + H]+	Amino acids and Peptides	0.9981527924537659	Small peptides	0.9993960857391357	Aminoacids	0.986729085445404	L-alpha-amino acids	0.5273964405059814	Amino acids and derivatives	0.9997797608375549	Amino acids, peptides, and analogues	0.9997708201408386	Carboxylic acids and derivatives	0.9999985694885254	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
10_mapp_batch_00020_gf_sirius_188	C34H67NO5	[M + H]+	Fatty acids	0.9993282556533813	Sphingolipids	0.9966892600059509	Ceramides	0.9973369240760803	Long-chain ceramides	0.5073124170303345	Long-chain ceramides	0.5073124170303345	Ceramides	0.9999674558639526	Sphingolipids	0.9918839931488037	Lipids and lipid-like molecules	0.9287355542182922	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Polyols; Phytoceramides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
556_mapp_batch_00020_gf_sirius_721	C7H7NO2	[M + H]+	Alkaloids	0.9966733455657959	Nicotinic acid alkaloids	0.9584934115409851	Pyridine alkaloids	0.9527653455734253	Pyridinecarboxylic acids	0.9667205214500427	Pyridinecarboxylic acids	0.9667205214500427	Pyridinecarboxylic acids and derivatives	0.9886451959609985	Pyridines and derivatives	0.9996515512466431	Organoheterocyclic compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic cations; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
628_mapp_batch_00020_gf_sirius_9	C10H13N5O4	[M + H]+	Carbohydrates	0.9989110231399536	Nucleosides	0.99583899974823	Purine nucleos(t)ides	0.9930428266525269	Purine nucleosides	0.9989719390869141					Purine nucleosides	0.9989719390869141	Nucleosides, nucleotides, and analogues	0.9772655367851257	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
455_mapp_batch_00020_gf_sirius_117	C12H23NO8	[M + Na]+	Amino acids and Peptides	0.8231353163719177	Amino acid glycosides	0.1645629107952118	Cyanogenic glycosides	0.038882337510585785	Hexoses	0.8877658843994141	Monosaccharides	0.9366713762283325	Carbohydrates and carbohydrate conjugates	0.9998676776885986	Organooxygen compounds	0.9999991655349731	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
606_mapp_batch_00020_gf_sirius_366	C21H30N4O7	[M + Na]+	Alkaloids	0.21028713881969452	Pseudoalkaloids	0.22745604813098907	Pyrimidine nucleos(t)ides	0.16792483627796173	Amino acids and derivatives	0.5234735608100891	Amino acids and derivatives	0.5234735608100891	Amino acids, peptides, and analogues	0.5017109513282776	Carboxylic acids and derivatives	0.9883059859275818	Organic acids and derivatives	0.9940885305404663	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Glucuronides; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; O-glucuronides; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
410_mapp_batch_00020_gf_sirius_248	C6H5NO2	[M + H]+	Alkaloids	0.9985488057136536	Nicotinic acid alkaloids	0.9416055083274841	Pyridine alkaloids	0.9124462008476257	Pyridinecarboxylic acids	0.9918252229690552	Pyridinecarboxylic acids	0.9918252229690552	Pyridinecarboxylic acids and derivatives	0.9953966736793518	Pyridines and derivatives	0.9998465776443481	Organoheterocyclic compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
362_mapp_batch_00020_gf_sirius_433	C7H8BFO3	[M + K]+	Shikimates and Phenylpropanoids	0.9399023652076721	Phenolic acids (C6-C1)	0.8520107269287109	Simple phenolic acids	0.5191423296928406	Benzoic acids	0.5542445182800293	Benzoic acids	0.5542445182800293	Benzoic acids and derivatives	0.31580790877342224	Benzene and substituted derivatives	0.993172824382782	Benzenoids	0.9971645474433899	Organic compounds; Halobenzenes; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Aryl fluorides; Fluorobenzenes; Carboxylic acids; Organometalloid compounds; Organofluorides; Benzene and substituted derivatives; Halophenols; Benzenoids; Benzoic acids; Fluorophenols; Organoboron compounds; Aryl halides; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
530_mapp_batch_00020_gf_sirius_352	C25H24O12	[M + Na]+	Shikimates and Phenylpropanoids	0.9811950325965881	Isoflavonoids	0.9610198736190796	Isoflavones	0.8486305475234985	Isoflavonoid O-glycosides	0.9850404262542725			Isoflavonoid O-glycosides	0.9850404262542725	Isoflavonoids	0.9767045974731445	Phenylpropanoids and polyketides	0.99863201379776	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; 1,3-dicarbonyl compounds; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Pyranones and derivatives; Isoflavones; Isoflavonoid O-glycosides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 4'-O-methylated isoflavonoids; 4'-O-methylisoflavones; Isoflav-2-enes; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities
557_mapp_batch_00020_gf_sirius_314	C41H72NO8P	[M + H]+	Fatty acids	0.9995958209037781	Glycerophospholipids	0.9999388456344604	Glycerophosphoethanolamines	0.9892953038215637	Phosphatidylethanolamines	0.9433196783065796	Phosphatidylethanolamines	0.9433196783065796	Glycerophosphoethanolamines	0.9978348612785339	Glycerophospholipids	0.9999750852584839	Lipids and lipid-like molecules	0.9991650581359863	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
383_mapp_batch_00020_gf_sirius_235	C19H34O11	[M + K]+	Fatty acids	0.9299507737159729	Fatty acyl glycosides	0.7927030324935913	Fatty acyl glycosides of mono- and disaccharides	0.8700904250144958	Saccharolipids	0.9996771812438965					Saccharolipids	0.9996771812438965	Lipids and lipid-like molecules	0.9986886382102966	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl-branched fatty acids; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
629_mapp_batch_00020_gf_sirius_825	C9H7NO	[M + H]+	Alkaloids	0.9963556528091431	Tryptophan alkaloids	0.9572404026985168	Simple indole alkaloids	0.9824768304824829	Indoles	0.9992501139640808			Indoles	0.9992501139640808	Indoles and derivatives	0.9989383816719055	Organoheterocyclic compounds	0.9999047517776489	Organic compounds; Organoheterocyclic compounds; Pyrroles; Aldehydes; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Aryl-aldehydes; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
435_mapp_batch_00020_gf_sirius_110	C15H12O5	[M + H]+	Shikimates and Phenylpropanoids	0.9732291102409363	Flavonoids	0.8535760045051575	Aurones	0.29995572566986084	Flavanonols	0.7034960389137268	Flavanones	0.5135865211486816	Flavans	0.3519391715526581	Flavonoids	0.1989954560995102	Phenylpropanoids and polyketides	0.7066963911056519	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavanonols; Flavanones; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
411_mapp_batch_00020_gf_sirius_879	C6H15NO5	[M + H]+	Carbohydrates	0.2672797441482544	Aminosugars and aminoglycosides	0.03274602070450783	Aminosugars	0.05012444034218788	1,2-aminoalcohols	0.9549152851104736	Alkanolamines	0.9874221086502075	Amines	0.9999788999557495	Organonitrogen compounds	0.9999836683273315	Organic nitrogen compounds	0.9998617172241211	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
